subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
20,0.623699,0.098822,8801,4,4
23,0.662729,0.118337,9620,5,4
37,0.804848,0.189396,12378,5,4
29,0.714789,0.144367,9408,4,4
30,0.731651,0.152798,12412,4,4
15,0.572978,0.073462,8006,4,4
12,0.551433,0.062689,7588,2,3
18,0.605175,0.089560,7819,4,4
12,0.545359,0.059652,7681,6,5
19,0.622975,0.098460,7487,4,4
13,0.553223,0.063584,7626,4,4
10,0.526243,0.050094,7829,4,4
23,0.656219,0.115082,9471,6,5
18,0.603305,0.088625,8769,4,4
22,0.643877,0.108911,8386,4,4
8,0.511269,0.042607,7753,4,4
8,0.509507,0.041726,7663,4,4
16,0.590141,0.082043,8147,6,5
17,0.598380,0.086162,8212,4,4
21,0.636974,0.105460,7953,4,4
12,0.548394,0.061169,7506,4,4
9,0.513413,0.043679,7462,2,3
22,0.647834,0.110890,8000,4,4
19,0.620593,0.097269,8116,4,4
27,0.698985,0.136465,10440,4,4
9,0.521879,0.047912,7540,4,4
11,0.533431,0.053688,7492,4,4
24,0.672576,0.123261,8908,4,4
22,0.646817,0.110381,9309,4,4
23,0.654175,0.114060,9086,4,4
12,0.549153,0.061549,7719,4,4
15,0.577557,0.075751,7557,5,4
22,0.649491,0.111718,8921,5,4
19,0.614056,0.094001,8049,2,3
23,0.656172,0.115058,9152,5,4
12,0.545603,0.059774,7383,5,4
12,0.552326,0.063136,7174,4,4
23,0.657956,0.115951,8780,4,4
23,0.659435,0.116690,8129,4,4
27,0.696735,0.135340,9294,4,4
16,0.588936,0.081441,8383,2,3
7,0.501571,0.037758,7880,5,4
29,0.717681,0.145813,9489,4,4
21,0.642055,0.108000,8406,2,3
24,0.673920,0.123933,8290,4,4
17,0.594709,0.084327,8251,4,4
13,0.558741,0.066343,8327,4,4
19,0.622600,0.098273,8675,4,4
21,0.635803,0.104874,8601,4,4
23,0.659112,0.116529,8534,6,5
13,0.552955,0.063450,8331,6,5
13,0.552993,0.063469,7988,6,5
20,0.627674,0.100810,8448,4,4
15,0.573132,0.073539,8677,6,5
26,0.693234,0.133590,8799,4,4
12,0.548202,0.061074,8298,6,5
10,0.531276,0.052611,8120,6,5
14,0.567429,0.070687,8718,6,5
21,0.639604,0.106775,8895,4,4
16,0.585924,0.079935,8808,4,4
17,0.593171,0.083558,8619,4,4
7,0.499502,0.036724,8099,4,4
24,0.665291,0.119618,8917,4,4
20,0.633535,0.103740,9073,6,5
25,0.676427,0.125186,9771,4,4
18,0.607344,0.090645,8221,4,4
17,0.595670,0.084808,8336,6,5
14,0.565915,0.069930,8600,2,3
12,0.551065,0.062505,8854,4,4
15,0.579214,0.076580,9285,6,5
21,0.633708,0.103827,8953,4,4
8,0.510283,0.042114,8473,4,4
18,0.611312,0.092629,9422,4,4
16,0.586859,0.080402,9714,4,4
20,0.625516,0.099731,9570,4,4
28,0.704880,0.139413,11041,4,4
20,0.625883,0.099914,9411,2,3
19,0.620508,0.097227,9677,4,4
20,0.627219,0.100582,9509,4,4
16,0.588886,0.081416,9790,2,3
21,0.640117,0.107031,9593,4,4
10,0.528613,0.051279,8935,5,4
33,0.757194,0.165570,10837,4,4
19,0.614642,0.094294,9437,5,4
16,0.587316,0.080630,9527,4,4
21,0.638122,0.106034,9128,4,4
13,0.557154,0.065550,9144,5,4
17,0.601196,0.087571,9560,5,4
16,0.586611,0.080278,9804,4,4
24,0.671198,0.122572,9662,4,4
12,0.546333,0.060139,9278,4,4
11,0.536821,0.055383,9230,5,4
18,0.610422,0.092184,9464,4,4
12,0.545305,0.059625,9641,5,4
25,0.677600,0.125773,10004,4,4
29,0.723866,0.148906,9439,4,4
16,0.589228,0.081587,8693,4,4
12,0.548528,0.061236,8628,4,4
29,0.723999,0.148972,9589,5,4
20,0.628396,0.101171,8567,4,4
14,0.570130,0.072038,8093,4,4
8,0.512096,0.043021,7633,4,4
20,0.624441,0.099193,8243,4,4
18,0.603296,0.088621,8605,4,4
26,0.685461,0.129703,9304,5,4
23,0.662838,0.118391,7975,4,4
9,0.512861,0.043403,7334,4,4
15,0.580923,0.077434,7755,4,4
23,0.663673,0.118809,8398,4,4
26,0.688223,0.131084,9393,5,4
8,0.510231,0.042088,7931,5,4
9,0.519834,0.046889,7580,4,4
21,0.636668,0.105307,8258,4,4
27,0.695577,0.134761,9367,5,4
19,0.614369,0.094157,8818,4,4
33,0.754808,0.164376,10862,4,4
16,0.588224,0.081084,8357,4,4
22,0.650108,0.112027,8834,4,4
19,0.618603,0.096274,8897,4,4
25,0.676274,0.125110,8425,5,4
21,0.640923,0.107434,7790,4,4
24,0.668467,0.121206,7698,5,4
20,0.628682,0.101314,7860,4,4
21,0.636663,0.105304,8168,4,4
26,0.688775,0.131360,7400,4,4
14,0.568403,0.071174,6885,4,4
22,0.652017,0.112981,7581,4,4
27,0.703048,0.138497,9322,2,3
24,0.668775,0.121360,8062,4,4
21,0.639618,0.106782,8497,4,4
21,0.638682,0.106314,7941,5,4
18,0.611766,0.092856,8091,5,4
17,0.594727,0.084336,8438,4,4
18,0.609889,0.091917,8390,4,4
33,0.763116,0.168531,11154,4,4
15,0.574960,0.074452,8118,4,4
31,0.735465,0.154705,10508,4,4
35,0.784435,0.179190,8865,4,4
57,1.255499,0.414722,12503,5,4
27,0.700925,0.137435,7505,4,4
21,0.639544,0.106745,7111,4,4
28,0.713303,0.143624,8698,4,4
46,1.058547,0.316246,12239,4,4
53,1.183391,0.378668,13202,2,3
19,0.621864,0.097904,7430,4,4
13,0.561519,0.067732,6999,4,4
16,0.588328,0.081136,7395,4,4
49,1.115904,0.344925,12087,4,4
73,1.589326,0.581636,13968,4,4
29,0.722907,0.148426,9171,4,4
20,0.629193,0.101569,8096,5,4
32,0.751764,0.162855,9441,4,4
39,0.823156,0.198551,11740,2,3
58,1.280718,0.427332,11844,5,4
31,0.738354,0.156150,10608,4,4
19,0.621580,0.097762,7896,4,4
31,0.736996,0.155471,9305,2,3
38,0.814176,0.194060,10342,4,4
78,1.714945,0.644445,13436,5,4
35,0.782429,0.178187,11117,4,4
13,0.559328,0.066637,7316,5,4
15,0.581905,0.077925,7209,4,4
53,1.186049,0.379997,12436,4,4
35,0.777116,0.175530,10563,4,4
25,0.676577,0.125261,8180,6,5
21,0.638669,0.106307,7567,4,4
15,0.577444,0.075695,7221,6,5
22,0.647154,0.110550,7357,4,4
51,1.158783,0.366364,12202,4,4
21,0.640240,0.107093,7926,6,5
16,0.592449,0.083197,7538,4,4
20,0.632471,0.103208,7197,6,5
37,0.802416,0.188181,10490,4,4
39,0.824458,0.199202,11105,4,4
17,0.602894,0.088420,7394,4,4
14,0.564608,0.069277,7096,6,5
18,0.607978,0.090962,7168,4,4
33,0.756461,0.165203,9579,4,4
58,1.288965,0.431455,13753,4,4
16,0.592159,0.083052,7433,5,4
13,0.555752,0.064848,6894,5,4
15,0.579109,0.076527,7102,5,4
41,0.842361,0.208153,11565,4,4
40,0.831744,0.202845,11328,4,4
20,0.625240,0.099593,6800,2,3
11,0.541994,0.057970,6832,4,4
10,0.523089,0.048517,6851,4,4
40,0.830247,0.202096,11029,4,4
34,0.765699,0.169822,10849,4,4
17,0.597771,0.085858,7488,2,3
16,0.587135,0.080540,7039,5,4
33,0.756715,0.165330,10273,5,4
27,0.696107,0.135026,9270,4,4
35,0.781656,0.177801,10492,4,4
16,0.591884,0.082915,6576,4,4
12,0.549018,0.061482,6779,5,4
15,0.574457,0.074201,7247,4,4
20,0.628064,0.101005,7916,4,4
24,0.669552,0.121748,8358,4,4
19,0.621966,0.097955,8184,4,4
11,0.537048,0.055497,8006,4,4
35,0.777271,0.175608,9909,4,4
17,0.599689,0.086817,8358,5,4
34,0.770479,0.172212,11084,4,4
26,0.692058,0.133002,11605,5,4
30,0.734351,0.154148,8757,4,4
15,0.579270,0.076608,7909,4,4
32,0.744733,0.159339,9847,4,4
27,0.703523,0.138734,9321,4,4
11,0.534014,0.053979,8342,4,4
8,0.505040,0.039492,7783,4,4
33,0.757347,0.165646,9212,4,4
19,0.619242,0.096594,7876,4,4
31,0.739199,0.156572,10245,4,4
16,0.586582,0.080263,7390,4,4
15,0.574148,0.074047,6819,5,4
21,0.640628,0.107286,6859,2,3
27,0.699989,0.136967,9262,4,4
28,0.712747,0.143346,8089,6,5
12,0.544946,0.059446,6584,4,4
11,0.534252,0.054098,6640,4,4
18,0.612799,0.093372,6819,4,4
27,0.703916,0.138931,9521,4,4
33,0.758599,0.166272,10543,4,4
21,0.636330,0.105138,7327,4,4
15,0.578247,0.076096,5966,4,4
15,0.578100,0.076023,6034,4,4
28,0.711292,0.142619,7718,4,4
24,0.669463,0.121704,6934,4,4
18,0.605904,0.089925,6045,4,4
12,0.543032,0.058489,5765,2,3
30,0.729359,0.151652,7482,4,4
15,0.579236,0.076591,6197,2,3
38,0.807613,0.190779,10935,6,5
22,0.648384,0.111164,7183,6,5
24,0.664771,0.119358,8005,4,4
15,0.579801,0.076873,5921,5,4
22,0.649065,0.111505,7139,4,4
29,0.723819,0.148882,10109,4,4
17,0.594287,0.084116,6188,4,4
12,0.543145,0.058545,5667,4,4
37,0.798204,0.186075,10747,4,4
16,0.591768,0.082857,5825,4,4
43,0.863533,0.218739,11156,4,4
23,0.656180,0.115063,7642,4,4
24,0.666686,0.120316,7736,2,3
10,0.526135,0.050040,5756,4,4
34,0.772722,0.173334,9880,5,4
32,0.749146,0.161546,10112,4,4
18,0.609168,0.091557,6567,4,4
9,0.519655,0.046800,6214,4,4
43,0.864328,0.219136,11642,4,4
21,0.633621,0.103783,7613,4,4
42,0.852536,0.213241,11249,4,4
25,0.682604,0.128275,8286,5,4
26,0.692158,0.133052,9681,4,4
13,0.555320,0.064633,5960,4,4
23,0.653916,0.113931,7349,2,3
30,0.726019,0.149982,10497,4,4
21,0.642887,0.108416,6733,4,4
10,0.530402,0.052173,6542,4,4
39,0.816242,0.195094,11659,4,4
17,0.596947,0.085446,6563,4,4
37,0.803552,0.188748,10803,5,4
25,0.675480,0.124713,7493,5,4
29,0.724003,0.148974,9488,4,4
17,0.594072,0.084009,6226,4,4
39,0.821308,0.197627,11583,4,4
37,0.798476,0.186210,11721,4,4
20,0.629731,0.101838,6152,4,4
15,0.576478,0.075212,6083,4,4
43,0.862880,0.218413,12351,4,4
22,0.643679,0.108812,7518,6,5
34,0.769267,0.171606,10429,6,5
22,0.643659,0.108802,6198,4,4
24,0.666382,0.120164,8261,4,4
19,0.616608,0.095277,6211,6,5
44,0.868070,0.221007,10526,4,4
37,0.800679,0.187312,10617,6,5
22,0.645442,0.109694,6774,4,4
18,0.613301,0.093623,6511,6,5
48,1.091199,0.332572,12003,4,4
22,0.649518,0.111732,6503,4,4
36,0.785678,0.179811,9600,4,4
18,0.611054,0.092500,6642,4,4
24,0.671441,0.122693,7500,4,4
16,0.590089,0.082017,6177,4,4
32,0.749620,0.161783,9363,6,5
27,0.701194,0.137570,8201,4,4
18,0.606912,0.090429,6424,2,3
13,0.553261,0.063603,6647,4,4
32,0.748042,0.160994,9813,4,4
24,0.671576,0.122761,8095,4,4
33,0.759217,0.166581,9610,2,3
26,0.687750,0.130848,9352,4,4
23,0.659085,0.116515,7782,4,4
22,0.645895,0.109920,6921,4,4
32,0.748479,0.161212,9576,4,4
31,0.740153,0.157049,10786,2,3
19,0.617454,0.095700,7171,2,3
16,0.589284,0.081615,6915,4,4
41,0.840428,0.207187,11536,4,4
24,0.673424,0.123685,7074,8,6
32,0.750802,0.162374,10890,2,3
23,0.657018,0.115481,8484,6,5
25,0.675550,0.124748,7398,4,4
18,0.611262,0.092604,6318,4,4
46,1.066545,0.320245,12130,6,5
38,0.807407,0.190676,11254,4,4
16,0.588442,0.081194,6607,4,4
10,0.530662,0.052304,6434,4,4
46,1.056313,0.315129,12266,4,4
34,0.773410,0.173678,9497,8,6
28,0.714017,0.143981,8338,9,6
18,0.610357,0.092151,6799,2,3
14,0.566021,0.069983,6838,4,4
19,0.617305,0.095625,6691,4,4
8,0.506058,0.040001,7064,6,5
17,0.600189,0.087067,7323,4,4
29,0.716108,0.145027,8470,8,6
28,0.707784,0.140864,8655,6,5
25,0.681213,0.127579,8350,6,5
30,0.732406,0.153175,10360,2,3
43,0.855896,0.214921,11211,4,4
40,0.831266,0.202606,10905,2,3
24,0.670174,0.122060,8715,6,5
16,0.586095,0.080020,7685,4,4
21,0.637464,0.105705,8248,4,4
18,0.609393,0.091669,8344,2,3
15,0.582450,0.078197,7900,4,4
6,0.488725,0.031335,7430,4,4
14,0.569644,0.071794,8306,4,3
20,0.631157,0.102551,8341,4,3
15,0.581745,0.077845,8006,4,4
9,0.521128,0.047537,7333,4,4
12,0.546032,0.059988,7849,4,3
21,0.640708,0.107327,8060,4,3
16,0.590443,0.082194,7877,4,4
23,0.657608,0.115777,8142,4,4
15,0.573124,0.073535,7943,4,4
7,0.498016,0.035980,7507,4,3
11,0.539698,0.056822,7792,4,4
25,0.682211,0.128078,8983,4,4
18,0.611493,0.092719,7628,4,3
12,0.549001,0.061473,7327,4,4
8,0.509855,0.041900,6969,5,4
14,0.565834,0.069889,7393,4,4
18,0.605070,0.089508,7965,4,4
19,0.622013,0.097979,8122,4,4
19,0.619497,0.096721,8278,4,4
9,0.519519,0.046732,7899,4,4
11,0.532731,0.053338,8038,4,4
17,0.595268,0.084607,8308,4,4
11,0.538848,0.056397,8043,4,4
6,0.492076,0.033011,7329,4,4
12,0.552039,0.062992,7612,4,4
10,0.530051,0.051998,7702,4,4
16,0.588296,0.081121,8158,5,4
13,0.558956,0.066451,7876,5,4
12,0.549797,0.061871,7712,5,4
14,0.568864,0.071405,7577,4,4
10,0.523631,0.048788,7597,4,4
21,0.640778,0.107362,8071,4,4
26,0.691924,0.132935,8178,4,4
38,0.812703,0.193324,11119,4,4
34,0.767576,0.170761,10268,7,5
18,0.610260,0.092102,7035,4,4
19,0.615609,0.094777,6826,2,3
20,0.626733,0.100339,6720,6,5
27,0.700985,0.137465,8800,7,5
22,0.650234,0.112089,5900,4,4
11,0.541625,0.057785,5740,6,5
24,0.664120,0.119033,7865,4,4
16,0.584712,0.079328,6230,4,4
27,0.697368,0.135656,7820,7,5
16,0.591491,0.082718,6054,4,4
18,0.605535,0.089740,5912,2,3
19,0.619861,0.096903,5807,6,5
37,0.795945,0.184945,9509,2,3
38,0.814297,0.194121,12596,6,5
11,0.535957,0.054951,5111,4,4
11,0.532798,0.053372,5357,4,4
21,0.634774,0.104360,6927,4,4
13,0.562053,0.067999,6111,4,4
23,0.659939,0.116942,6946,6,5
11,0.540673,0.057309,5813,4,4
12,0.545655,0.059800,5923,2,3
23,0.661317,0.117631,8165,6,5
47,1.078805,0.326375,12344,5,4
25,0.678967,0.126456,6777,4,4
15,0.583023,0.078484,5634,5,4
9,0.517856,0.045901,5534,5,4
23,0.660051,0.116998,6789,5,4
27,0.700761,0.137353,8004,4,4
20,0.629468,0.101707,6502,5,4
11,0.533658,0.053802,5238,5,4
14,0.564688,0.069317,5413,4,4
26,0.691520,0.132732,9133,4,4
26,0.692361,0.133153,7366,5,4
14,0.571927,0.072936,5488,4,4
13,0.556072,0.065008,5355,4,4
12,0.550212,0.062079,5426,4,3
22,0.651201,0.112573,6412,4,3
18,0.607841,0.090893,5550,4,4
34,0.766430,0.170188,13409,4,4
17,0.601770,0.087857,4307,4,4
6,0.490507,0.032226,4109,4,4
23,0.663299,0.118622,8634,5,4
19,0.616773,0.095359,7370,4,4
20,0.632835,0.103390,5907,4,4
19,0.618126,0.096036,7182,5,4
14,0.567214,0.070580,4685,5,4
9,0.515683,0.044814,4566,4,4
14,0.572318,0.073132,4586,4,4
24,0.667834,0.120889,8293,4,4
22,0.652946,0.113445,7626,4,4
13,0.557469,0.065707,4567,4,4
7,0.494322,0.034134,4215,2,3
8,0.505065,0.039505,4180,4,4
5,0.480325,0.027135,4073,4,4
5,0.480211,0.027078,4095,5,4
4,0.465538,0.019742,3322,5,4
3,0.459900,0.016923,3501,4,4
4,0.464537,0.019241,3539,4,4
4,0.462242,0.018094,3447,4,4
3,0.461136,0.017541,3470,4,4
4,0.470333,0.022139,3505,4,4
4,0.463700,0.018823,3481,4,4
4,0.462888,0.018416,3433,5,4
4,0.469121,0.021533,3253,4,4
6,0.486917,0.030431,4379,4,4
4,0.462454,0.018200,3297,4,4
3,0.457945,0.015945,3332,4,4
3,0.461800,0.017873,3315,4,4
4,0.462608,0.018277,3394,4,4
4,0.469183,0.021564,3418,4,4
4,0.464404,0.019175,3419,2,3
3,0.453728,0.013837,3397,5,4
3,0.455763,0.014854,3344,4,4
3,0.454209,0.014077,3249,5,4
3,0.458405,0.016175,3274,4,4
2,0.448511,0.011228,3319,2,3
2,0.450250,0.012098,3104,5,4
3,0.456041,0.014993,3137,5,4
3,0.452471,0.013208,3226,4,4
