subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
2,0.052868,0.009994,1266,2,3
3,0.063876,0.015498,1429,2,3
2,0.057238,0.012179,1446,2,3
2,0.055174,0.011147,1464,4,4
2,0.051413,0.009267,1445,4,4
1,0.045283,0.006202,1279,4,4
2,0.049801,0.008461,1204,4,4
1,0.046336,0.006729,1209,4,4
2,0.053141,0.010131,1286,4,4
2,0.053996,0.010558,1316,4,3
2,0.050352,0.008736,1229,4,4
2,0.050054,0.008587,1280,4,3
1,0.047557,0.007339,1203,4,3
3,0.062407,0.014764,1198,4,4
2,0.058554,0.012837,1157,4,3
2,0.052742,0.009932,1226,4,3
2,0.049895,0.008508,1234,4,4
2,0.056932,0.012026,1266,4,3
2,0.055305,0.011213,1332,4,4
2,0.052229,0.009675,1640,4,4
1,0.047505,0.007313,2151,4,3
1,0.047802,0.007461,2627,4,4
3,0.060283,0.013702,3580,4,3
2,0.052397,0.009759,4406,4,3
2,0.051221,0.009171,5450,4,4
2,0.051544,0.009333,6592,4,4
2,0.057112,0.012116,7853,4,4
2,0.057368,0.012244,8905,4,3
2,0.053800,0.010460,9297,4,3
2,0.051728,0.009424,9637,4,3
2,0.057713,0.012417,9952,4,4
2,0.050542,0.008831,10241,4,4
2,0.049896,0.008509,10291,2,3
1,0.046016,0.006568,10658,4,4
1,0.047750,0.007435,11028,4,3
2,0.054455,0.010788,11173,4,4
2,0.056098,0.011609,9893,4,3
2,0.057093,0.012107,9184,4,4
2,0.052081,0.009601,8305,4,4
3,0.061828,0.014474,9008,4,3
4,0.070615,0.018868,10605,4,3
5,0.082822,0.024971,12225,4,3
3,0.060253,0.013687,11572,4,3
2,0.053813,0.010467,10936,4,3
2,0.055785,0.011453,10281,4,3
2,0.054753,0.010937,9553,4,3
1,0.046695,0.006908,8445,4,3
1,0.044969,0.006045,6650,4,3
2,0.056117,0.011619,5578,4,3
2,0.054447,0.010784,4755,4,3
1,0.049020,0.008070,4253,4,3
1,0.046099,0.006610,4228,4,3
1,0.048236,0.007678,4890,4,3
1,0.046373,0.006747,5375,4,3
1,0.043780,0.005450,6277,4,3
2,0.053980,0.010550,7222,4,3
1,0.047689,0.007405,7812,4,3
2,0.049940,0.008530,7454,4,3
1,0.046734,0.006927,7258,4,3
1,0.043873,0.005497,7447,4,3
2,0.052164,0.009642,7652,4,3
2,0.055634,0.011377,8159,3,3
3,0.059276,0.013198,7062,4,3
4,0.071134,0.019127,5583,4,3
2,0.055266,0.011193,3993,4,3
1,0.047296,0.007208,2925,4,3
2,0.054677,0.010899,2107,4,3
2,0.055854,0.011488,1558,4,3
2,0.054502,0.010811,1224,4,3
2,0.050506,0.008813,1008,4,3
2,0.053019,0.010070,904,4,4
2,0.052168,0.009644,975,4,4
2,0.050202,0.008662,1015,4,4
1,0.045445,0.006283,1055,4,4
1,0.044001,0.005561,1039,4,4
2,0.052824,0.009972,1043,4,4
2,0.051792,0.009456,1058,4,3
2,0.058013,0.012567,1039,4,3
2,0.051597,0.009359,1075,4,4
1,0.047933,0.007527,1071,4,4
2,0.052114,0.009618,1051,4,3
1,0.045656,0.006388,1051,4,3
3,0.061385,0.014253,1072,4,3
1,0.045113,0.006117,1018,4,3
1,0.045679,0.006400,974,4,3
2,0.051962,0.009542,1000,4,3
1,0.046487,0.006804,996,4,3
1,0.044128,0.005624,1005,4,3
1,0.043009,0.005065,1122,3,3
1,0.043871,0.005496,996,4,3
1,0.043887,0.005504,967,4,3
1,0.044409,0.005765,1055,3,3
1,0.044980,0.006050,996,4,3
1,0.043681,0.005401,984,4,3
1,0.044064,0.005592,1060,4,3
1,0.043526,0.005323,1048,4,3
1,0.048107,0.007614,1017,4,3
1,0.046114,0.006617,1038,4,4
1,0.041854,0.004488,1036,4,4
1,0.046595,0.006858,1034,4,4
2,0.049192,0.008156,1056,4,4
2,0.049634,0.008377,1041,4,4
2,0.049815,0.008468,1086,4,4
1,0.047042,0.007081,1146,4,3
2,0.049132,0.008126,1144,4,3
2,0.057793,0.012457,1222,4,3
2,0.058948,0.013035,1156,4,3
2,0.054644,0.010883,1229,4,3
3,0.068017,0.017569,1445,4,3
2,0.056133,0.011627,1318,4,3
6,0.090967,0.029044,2040,4,4
2,0.058927,0.013024,2516,4,4
1,0.046677,0.006899,3701,4,4
2,0.052495,0.009808,5150,4,4
3,0.059765,0.013443,7245,2,3
2,0.049952,0.008536,8389,4,4
2,0.058104,0.012612,8524,4,3
2,0.056779,0.011950,8985,4,3
2,0.052506,0.009813,9152,4,4
2,0.049873,0.008497,9946,4,3
2,0.050026,0.008573,10274,4,4
2,0.052492,0.009807,10260,2,3
2,0.052109,0.009615,10165,4,3
2,0.057084,0.012102,9634,4,3
1,0.044228,0.005675,9283,4,3
